IsSpam,Pivot Question Value Numeric,Pivot Question,Pivot Question Value,Table Names,StartDate,EndDate,Status Response Type,IPAddress,Duration (in seconds),Finished,RecordedDate,ResponseID,LocationLatitude,LocationLongitude,DistributionChannel,Q2 How old are you?,Q3 What do you consider your race or ethnicity? (Optional),Q1 What is your gender? (Optional),Q4 Are you vaccinated against COVID-19?,Q5 There can be a variety of reasons why individuals like you have not received a COVID-19 vaccination,"Q6 If there were more vaccine choices available, would you consider getting one?","Q7 If there was a vaccine developed with more conventional methods, used in common vaccines for many years, would that appeal t","Q9 If there was a vaccine with less side effects, would that appeal to you more than the currently available vaccines?",State,County
False,4,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Somewhat Likely,survey3-geocoded.csv,12/15/2021 12:28:32 PM,12/15/2021 12:29:12 PM,IP Address,216.248.82.180,39,True,12/15/2021 12:29:13 PM,R_3qBSF6QguxIGMx4,41.471405029,-91.832901001,anonymous,25-40,Caucasian,Male,No,"I don't trust in the way the current vaccines were developed.,I already have natural immunity from previous infection.",Maybe,Yes,Yes,Iowa,Washington County
False,3,Q13 If there was a vaccine developed using more conventional methods would you get it?,Unsure,survey3-geocoded.csv,12/15/2021 12:28:32 PM,12/15/2021 12:29:12 PM,IP Address,216.248.82.180,39,True,12/15/2021 12:29:13 PM,R_3qBSF6QguxIGMx4,41.471405029,-91.832901001,anonymous,25-40,Caucasian,Male,No,"I don't trust in the way the current vaccines were developed.,I already have natural immunity from previous infection.",Maybe,Yes,Yes,Iowa,Washington County
False,3,"Q14 If there was a vaccine with less side effects, would you get it?",Unsure,survey3-geocoded.csv,12/15/2021 12:28:32 PM,12/15/2021 12:29:12 PM,IP Address,216.248.82.180,39,True,12/15/2021 12:29:13 PM,R_3qBSF6QguxIGMx4,41.471405029,-91.832901001,anonymous,25-40,Caucasian,Male,No,"I don't trust in the way the current vaccines were developed.,I already have natural immunity from previous infection.",Maybe,Yes,Yes,Iowa,Washington County
False,3,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Unsure,survey3-geocoded.csv,12/15/2021 12:28:32 PM,12/15/2021 12:29:12 PM,IP Address,216.248.82.180,39,True,12/15/2021 12:29:13 PM,R_3qBSF6QguxIGMx4,41.471405029,-91.832901001,anonymous,25-40,Caucasian,Male,No,"I don't trust in the way the current vaccines were developed.,I already have natural immunity from previous infection.",Maybe,Yes,Yes,Iowa,Washington County
False,5,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Likely,survey3-geocoded.csv,12/15/2021 12:26:50 PM,12/15/2021 12:29:23 PM,IP Address,99.37.170.47,152,True,12/15/2021 12:29:24 PM,R_1NmEzbyBfUArfbJ,42.334396362,-83.175598145,anonymous,40-60,African,Male,No,I just haven’t got around to it.,Yes,Yes,Yes,Michigan,Wayne County
False,5,Q13 If there was a vaccine developed using more conventional methods would you get it?,Very Likely,survey3-geocoded.csv,12/15/2021 12:26:50 PM,12/15/2021 12:29:23 PM,IP Address,99.37.170.47,152,True,12/15/2021 12:29:24 PM,R_1NmEzbyBfUArfbJ,42.334396362,-83.175598145,anonymous,40-60,African,Male,No,I just haven’t got around to it.,Yes,Yes,Yes,Michigan,Wayne County
False,5,"Q14 If there was a vaccine with less side effects, would you get it?",Very Likely,survey3-geocoded.csv,12/15/2021 12:26:50 PM,12/15/2021 12:29:23 PM,IP Address,99.37.170.47,152,True,12/15/2021 12:29:24 PM,R_1NmEzbyBfUArfbJ,42.334396362,-83.175598145,anonymous,40-60,African,Male,No,I just haven’t got around to it.,Yes,Yes,Yes,Michigan,Wayne County
False,5,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Likely,survey3-geocoded.csv,12/15/2021 12:26:50 PM,12/15/2021 12:29:23 PM,IP Address,99.37.170.47,152,True,12/15/2021 12:29:24 PM,R_1NmEzbyBfUArfbJ,42.334396362,-83.175598145,anonymous,40-60,African,Male,No,I just haven’t got around to it.,Yes,Yes,Yes,Michigan,Wayne County
False,3,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Unsure,survey3-geocoded.csv,12/15/2021 12:24:18 PM,12/15/2021 12:29:25 PM,IP Address,141.157.192.42,307,True,12/15/2021 12:29:25 PM,R_2fJ2IapWrEEc1cV,40.673904419,-73.935798645,anonymous,40-60,African,Female,No,I just haven’t got around to it.,Yes,No,No,New York,Kings County
False,4,Q13 If there was a vaccine developed using more conventional methods would you get it?,Somewhat Likely,survey3-geocoded.csv,12/15/2021 12:24:18 PM,12/15/2021 12:29:25 PM,IP Address,141.157.192.42,307,True,12/15/2021 12:29:25 PM,R_2fJ2IapWrEEc1cV,40.673904419,-73.935798645,anonymous,40-60,African,Female,No,I just haven’t got around to it.,Yes,No,No,New York,Kings County
False,5,"Q14 If there was a vaccine with less side effects, would you get it?",Very Likely,survey3-geocoded.csv,12/15/2021 12:24:18 PM,12/15/2021 12:29:25 PM,IP Address,141.157.192.42,307,True,12/15/2021 12:29:25 PM,R_2fJ2IapWrEEc1cV,40.673904419,-73.935798645,anonymous,40-60,African,Female,No,I just haven’t got around to it.,Yes,No,No,New York,Kings County
False,5,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Likely,survey3-geocoded.csv,12/15/2021 12:24:18 PM,12/15/2021 12:29:25 PM,IP Address,141.157.192.42,307,True,12/15/2021 12:29:25 PM,R_2fJ2IapWrEEc1cV,40.673904419,-73.935798645,anonymous,40-60,African,Female,No,I just haven’t got around to it.,Yes,No,No,New York,Kings County
False,3,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Unsure,survey3-geocoded.csv,12/15/2021 12:28:11 PM,12/15/2021 12:29:37 PM,IP Address,174.215.151.17,86,True,12/15/2021 12:29:38 PM,R_QmtyGfV9jvIYrw5,33.522598267,-86.803298950,anonymous,25-40,Caucasian,Male,No,I don’t think the current vaccines are safe.,Maybe,Yes,Yes,Alabama,Jefferson County
False,3,Q13 If there was a vaccine developed using more conventional methods would you get it?,Unsure,survey3-geocoded.csv,12/15/2021 12:28:11 PM,12/15/2021 12:29:37 PM,IP Address,174.215.151.17,86,True,12/15/2021 12:29:38 PM,R_QmtyGfV9jvIYrw5,33.522598267,-86.803298950,anonymous,25-40,Caucasian,Male,No,I don’t think the current vaccines are safe.,Maybe,Yes,Yes,Alabama,Jefferson County
False,3,"Q14 If there was a vaccine with less side effects, would you get it?",Unsure,survey3-geocoded.csv,12/15/2021 12:28:11 PM,12/15/2021 12:29:37 PM,IP Address,174.215.151.17,86,True,12/15/2021 12:29:38 PM,R_QmtyGfV9jvIYrw5,33.522598267,-86.803298950,anonymous,25-40,Caucasian,Male,No,I don’t think the current vaccines are safe.,Maybe,Yes,Yes,Alabama,Jefferson County
False,3,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Unsure,survey3-geocoded.csv,12/15/2021 12:28:11 PM,12/15/2021 12:29:37 PM,IP Address,174.215.151.17,86,True,12/15/2021 12:29:38 PM,R_QmtyGfV9jvIYrw5,33.522598267,-86.803298950,anonymous,25-40,Caucasian,Male,No,I don’t think the current vaccines are safe.,Maybe,Yes,Yes,Alabama,Jefferson County
False,2,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Somewhat Unlikely,survey3-geocoded.csv,12/15/2021 12:29:02 PM,12/15/2021 12:29:59 PM,IP Address,71.80.149.191,57,True,12/15/2021 12:30:00 PM,R_zZoZEDfjnjC4Qet,45.848602295,-119.284805298,anonymous,18-25,African,Male,No,I am unwilling to get a COVID vaccine.,No,No,No,Oregon,Umatilla County
False,2,Q13 If there was a vaccine developed using more conventional methods would you get it?,Somewhat Unlikely,survey3-geocoded.csv,12/15/2021 12:29:02 PM,12/15/2021 12:29:59 PM,IP Address,71.80.149.191,57,True,12/15/2021 12:30:00 PM,R_zZoZEDfjnjC4Qet,45.848602295,-119.284805298,anonymous,18-25,African,Male,No,I am unwilling to get a COVID vaccine.,No,No,No,Oregon,Umatilla County
False,2,"Q14 If there was a vaccine with less side effects, would you get it?",Somewhat Unlikely,survey3-geocoded.csv,12/15/2021 12:29:02 PM,12/15/2021 12:29:59 PM,IP Address,71.80.149.191,57,True,12/15/2021 12:30:00 PM,R_zZoZEDfjnjC4Qet,45.848602295,-119.284805298,anonymous,18-25,African,Male,No,I am unwilling to get a COVID vaccine.,No,No,No,Oregon,Umatilla County
False,2,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Somewhat Unlikely,survey3-geocoded.csv,12/15/2021 12:29:02 PM,12/15/2021 12:29:59 PM,IP Address,71.80.149.191,57,True,12/15/2021 12:30:00 PM,R_zZoZEDfjnjC4Qet,45.848602295,-119.284805298,anonymous,18-25,African,Male,No,I am unwilling to get a COVID vaccine.,No,No,No,Oregon,Umatilla County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey3-geocoded.csv,12/15/2021 12:31:02 PM,12/15/2021 12:32:05 PM,IP Address,172.58.155.55,62,True,12/15/2021 12:32:05 PM,R_2Entx3EzqVBaeLE,35.229598999,-80.843002319,anonymous,40-60,Caucasian,Male,No,I don’t think the current vaccines are safe.,Maybe,Yes,Yes,North Carolina,Mecklenburg County
False,3,Q13 If there was a vaccine developed using more conventional methods would you get it?,Unsure,survey3-geocoded.csv,12/15/2021 12:31:02 PM,12/15/2021 12:32:05 PM,IP Address,172.58.155.55,62,True,12/15/2021 12:32:05 PM,R_2Entx3EzqVBaeLE,35.229598999,-80.843002319,anonymous,40-60,Caucasian,Male,No,I don’t think the current vaccines are safe.,Maybe,Yes,Yes,North Carolina,Mecklenburg County
False,3,"Q14 If there was a vaccine with less side effects, would you get it?",Unsure,survey3-geocoded.csv,12/15/2021 12:31:02 PM,12/15/2021 12:32:05 PM,IP Address,172.58.155.55,62,True,12/15/2021 12:32:05 PM,R_2Entx3EzqVBaeLE,35.229598999,-80.843002319,anonymous,40-60,Caucasian,Male,No,I don’t think the current vaccines are safe.,Maybe,Yes,Yes,North Carolina,Mecklenburg County
False,3,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Unsure,survey3-geocoded.csv,12/15/2021 12:31:02 PM,12/15/2021 12:32:05 PM,IP Address,172.58.155.55,62,True,12/15/2021 12:32:05 PM,R_2Entx3EzqVBaeLE,35.229598999,-80.843002319,anonymous,40-60,Caucasian,Male,No,I don’t think the current vaccines are safe.,Maybe,Yes,Yes,North Carolina,Mecklenburg County
False,3,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Unsure,survey3-geocoded.csv,12/15/2021 12:31:10 PM,12/15/2021 12:32:11 PM,IP Address,172.56.41.85,60,True,12/15/2021 12:32:11 PM,R_OvEnQtcbijXda9P,40.648696899,-111.968200684,anonymous,25-40,Caucasian,Male,No,Other,Maybe,Yes,Yes,Utah,Salt Lake County
False,3,Q13 If there was a vaccine developed using more conventional methods would you get it?,Unsure,survey3-geocoded.csv,12/15/2021 12:31:10 PM,12/15/2021 12:32:11 PM,IP Address,172.56.41.85,60,True,12/15/2021 12:32:11 PM,R_OvEnQtcbijXda9P,40.648696899,-111.968200684,anonymous,25-40,Caucasian,Male,No,Other,Maybe,Yes,Yes,Utah,Salt Lake County
False,4,"Q14 If there was a vaccine with less side effects, would you get it?",Somewhat Likely,survey3-geocoded.csv,12/15/2021 12:31:10 PM,12/15/2021 12:32:11 PM,IP Address,172.56.41.85,60,True,12/15/2021 12:32:11 PM,R_OvEnQtcbijXda9P,40.648696899,-111.968200684,anonymous,25-40,Caucasian,Male,No,Other,Maybe,Yes,Yes,Utah,Salt Lake County
False,4,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Somewhat Likely,survey3-geocoded.csv,12/15/2021 12:31:10 PM,12/15/2021 12:32:11 PM,IP Address,172.56.41.85,60,True,12/15/2021 12:32:11 PM,R_OvEnQtcbijXda9P,40.648696899,-111.968200684,anonymous,25-40,Caucasian,Male,No,Other,Maybe,Yes,Yes,Utah,Salt Lake County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey3-geocoded.csv,12/15/2021 12:39:59 PM,12/15/2021 12:41:08 PM,IP Address,172.58.31.247,68,True,12/15/2021 12:41:08 PM,R_3OcQFEutqU0KGin,34.054397583,-118.244094849,anonymous,25-40,African,Male,No,I don't trust in the way the current vaccines were developed.,No,No,No,California,Los Angeles County
False,1,Q13 If there was a vaccine developed using more conventional methods would you get it?,Very Unlikely,survey3-geocoded.csv,12/15/2021 12:39:59 PM,12/15/2021 12:41:08 PM,IP Address,172.58.31.247,68,True,12/15/2021 12:41:08 PM,R_3OcQFEutqU0KGin,34.054397583,-118.244094849,anonymous,25-40,African,Male,No,I don't trust in the way the current vaccines were developed.,No,No,No,California,Los Angeles County
False,1,"Q14 If there was a vaccine with less side effects, would you get it?",Very Unlikely,survey3-geocoded.csv,12/15/2021 12:39:59 PM,12/15/2021 12:41:08 PM,IP Address,172.58.31.247,68,True,12/15/2021 12:41:08 PM,R_3OcQFEutqU0KGin,34.054397583,-118.244094849,anonymous,25-40,African,Male,No,I don't trust in the way the current vaccines were developed.,No,No,No,California,Los Angeles County
False,1,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Unlikely,survey3-geocoded.csv,12/15/2021 12:39:59 PM,12/15/2021 12:41:08 PM,IP Address,172.58.31.247,68,True,12/15/2021 12:41:08 PM,R_3OcQFEutqU0KGin,34.054397583,-118.244094849,anonymous,25-40,African,Male,No,I don't trust in the way the current vaccines were developed.,No,No,No,California,Los Angeles County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey3-geocoded.csv,12/15/2021 12:44:58 PM,12/15/2021 12:45:57 PM,IP Address,74.133.56.120,58,True,12/15/2021 12:45:57 PM,R_2CfDC6WbpO28MJg,39.167098999,-84.542198181,anonymous,25-40,Don't wish to say.,Male,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I already have natural immunity from previous infection.",No,No,No,Ohio,Hamilton County
False,1,Q13 If there was a vaccine developed using more conventional methods would you get it?,Very Unlikely,survey3-geocoded.csv,12/15/2021 12:44:58 PM,12/15/2021 12:45:57 PM,IP Address,74.133.56.120,58,True,12/15/2021 12:45:57 PM,R_2CfDC6WbpO28MJg,39.167098999,-84.542198181,anonymous,25-40,Don't wish to say.,Male,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I already have natural immunity from previous infection.",No,No,No,Ohio,Hamilton County
False,1,"Q14 If there was a vaccine with less side effects, would you get it?",Very Unlikely,survey3-geocoded.csv,12/15/2021 12:44:58 PM,12/15/2021 12:45:57 PM,IP Address,74.133.56.120,58,True,12/15/2021 12:45:57 PM,R_2CfDC6WbpO28MJg,39.167098999,-84.542198181,anonymous,25-40,Don't wish to say.,Male,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I already have natural immunity from previous infection.",No,No,No,Ohio,Hamilton County
False,1,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Unlikely,survey3-geocoded.csv,12/15/2021 12:44:58 PM,12/15/2021 12:45:57 PM,IP Address,74.133.56.120,58,True,12/15/2021 12:45:57 PM,R_2CfDC6WbpO28MJg,39.167098999,-84.542198181,anonymous,25-40,Don't wish to say.,Male,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I already have natural immunity from previous infection.",No,No,No,Ohio,Hamilton County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey3-geocoded.csv,12/15/2021 12:54:53 PM,12/15/2021 12:55:32 PM,IP Address,75.140.118.218,39,True,12/15/2021 12:55:33 PM,R_29c6UpYuWM4VqFi,40.548202515,-122.336700439,anonymous,25-40,Caucasian,Male,No,I am unwilling to get a COVID vaccine.,Maybe,No,No,California,Shasta County
False,3,Q13 If there was a vaccine developed using more conventional methods would you get it?,Unsure,survey3-geocoded.csv,12/15/2021 12:54:53 PM,12/15/2021 12:55:32 PM,IP Address,75.140.118.218,39,True,12/15/2021 12:55:33 PM,R_29c6UpYuWM4VqFi,40.548202515,-122.336700439,anonymous,25-40,Caucasian,Male,No,I am unwilling to get a COVID vaccine.,Maybe,No,No,California,Shasta County
False,3,"Q14 If there was a vaccine with less side effects, would you get it?",Unsure,survey3-geocoded.csv,12/15/2021 12:54:53 PM,12/15/2021 12:55:32 PM,IP Address,75.140.118.218,39,True,12/15/2021 12:55:33 PM,R_29c6UpYuWM4VqFi,40.548202515,-122.336700439,anonymous,25-40,Caucasian,Male,No,I am unwilling to get a COVID vaccine.,Maybe,No,No,California,Shasta County
False,3,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Unsure,survey3-geocoded.csv,12/15/2021 12:54:53 PM,12/15/2021 12:55:32 PM,IP Address,75.140.118.218,39,True,12/15/2021 12:55:33 PM,R_29c6UpYuWM4VqFi,40.548202515,-122.336700439,anonymous,25-40,Caucasian,Male,No,I am unwilling to get a COVID vaccine.,Maybe,No,No,California,Shasta County
False,2,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Somewhat Unlikely,survey3-geocoded.csv,12/15/2021 12:55:46 PM,12/15/2021 12:56:42 PM,IP Address,107.77.209.216,56,True,12/15/2021 12:56:42 PM,R_2wgKYY95Q17Jnew,41.876403809,-87.613296509,anonymous,40-60,Caucasian,Male,No,Other,Maybe,No,No,Illinois,Cook County
False,3,Q13 If there was a vaccine developed using more conventional methods would you get it?,Unsure,survey3-geocoded.csv,12/15/2021 12:55:46 PM,12/15/2021 12:56:42 PM,IP Address,107.77.209.216,56,True,12/15/2021 12:56:42 PM,R_2wgKYY95Q17Jnew,41.876403809,-87.613296509,anonymous,40-60,Caucasian,Male,No,Other,Maybe,No,No,Illinois,Cook County
False,3,"Q14 If there was a vaccine with less side effects, would you get it?",Unsure,survey3-geocoded.csv,12/15/2021 12:55:46 PM,12/15/2021 12:56:42 PM,IP Address,107.77.209.216,56,True,12/15/2021 12:56:42 PM,R_2wgKYY95Q17Jnew,41.876403809,-87.613296509,anonymous,40-60,Caucasian,Male,No,Other,Maybe,No,No,Illinois,Cook County
False,3,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Unsure,survey3-geocoded.csv,12/15/2021 12:55:46 PM,12/15/2021 12:56:42 PM,IP Address,107.77.209.216,56,True,12/15/2021 12:56:42 PM,R_2wgKYY95Q17Jnew,41.876403809,-87.613296509,anonymous,40-60,Caucasian,Male,No,Other,Maybe,No,No,Illinois,Cook County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey3-geocoded.csv,12/15/2021 12:55:54 PM,12/15/2021 12:56:46 PM,IP Address,107.77.223.230,52,True,12/15/2021 12:56:47 PM,R_sOu9LFP5Yfw1tCN,40.725204468,-73.944000244,anonymous,25-40,Hispanic or Latino,Male,No,Other,No,No,No,New York,Queens County
False,1,Q13 If there was a vaccine developed using more conventional methods would you get it?,Very Unlikely,survey3-geocoded.csv,12/15/2021 12:55:54 PM,12/15/2021 12:56:46 PM,IP Address,107.77.223.230,52,True,12/15/2021 12:56:47 PM,R_sOu9LFP5Yfw1tCN,40.725204468,-73.944000244,anonymous,25-40,Hispanic or Latino,Male,No,Other,No,No,No,New York,Queens County
False,1,"Q14 If there was a vaccine with less side effects, would you get it?",Very Unlikely,survey3-geocoded.csv,12/15/2021 12:55:54 PM,12/15/2021 12:56:46 PM,IP Address,107.77.223.230,52,True,12/15/2021 12:56:47 PM,R_sOu9LFP5Yfw1tCN,40.725204468,-73.944000244,anonymous,25-40,Hispanic or Latino,Male,No,Other,No,No,No,New York,Queens County
False,1,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Unlikely,survey3-geocoded.csv,12/15/2021 12:55:54 PM,12/15/2021 12:56:46 PM,IP Address,107.77.223.230,52,True,12/15/2021 12:56:47 PM,R_sOu9LFP5Yfw1tCN,40.725204468,-73.944000244,anonymous,25-40,Hispanic or Latino,Male,No,Other,No,No,No,New York,Queens County
False,3,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Unsure,survey3-geocoded.csv,12/15/2021 12:57:55 PM,12/15/2021 12:58:11 PM,IP Address,98.220.100.73,16,True,12/15/2021 12:58:12 PM,R_2Sc6dSpxjZDMivv,41.837905884,-88.084197998,anonymous,25-40,MIddle Easterner,Male,No,I don't trust in the way the current vaccines were developed.,Maybe,Yes,No,Illinois,DuPage County
False,2,Q13 If there was a vaccine developed using more conventional methods would you get it?,Somewhat Unlikely,survey3-geocoded.csv,12/15/2021 12:57:55 PM,12/15/2021 12:58:11 PM,IP Address,98.220.100.73,16,True,12/15/2021 12:58:12 PM,R_2Sc6dSpxjZDMivv,41.837905884,-88.084197998,anonymous,25-40,MIddle Easterner,Male,No,I don't trust in the way the current vaccines were developed.,Maybe,Yes,No,Illinois,DuPage County
False,4,"Q14 If there was a vaccine with less side effects, would you get it?",Somewhat Likely,survey3-geocoded.csv,12/15/2021 12:57:55 PM,12/15/2021 12:58:11 PM,IP Address,98.220.100.73,16,True,12/15/2021 12:58:12 PM,R_2Sc6dSpxjZDMivv,41.837905884,-88.084197998,anonymous,25-40,MIddle Easterner,Male,No,I don't trust in the way the current vaccines were developed.,Maybe,Yes,No,Illinois,DuPage County
False,4,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Somewhat Likely,survey3-geocoded.csv,12/15/2021 12:57:55 PM,12/15/2021 12:58:11 PM,IP Address,98.220.100.73,16,True,12/15/2021 12:58:12 PM,R_2Sc6dSpxjZDMivv,41.837905884,-88.084197998,anonymous,25-40,MIddle Easterner,Male,No,I don't trust in the way the current vaccines were developed.,Maybe,Yes,No,Illinois,DuPage County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey3-geocoded.csv,12/15/2021 1:00:17 PM,12/15/2021 1:01:04 PM,IP Address,23.241.235.83,47,True,12/15/2021 1:01:04 PM,R_2f8QnhZe3nKjnSY,34.071594238,-118.011100769,anonymous,25-40,Hispanic or Latino,Male,No,I don’t think the current vaccines are safe.,Maybe,Yes,Yes,California,Los Angeles County
False,3,Q13 If there was a vaccine developed using more conventional methods would you get it?,Unsure,survey3-geocoded.csv,12/15/2021 1:00:17 PM,12/15/2021 1:01:04 PM,IP Address,23.241.235.83,47,True,12/15/2021 1:01:04 PM,R_2f8QnhZe3nKjnSY,34.071594238,-118.011100769,anonymous,25-40,Hispanic or Latino,Male,No,I don’t think the current vaccines are safe.,Maybe,Yes,Yes,California,Los Angeles County
False,4,"Q14 If there was a vaccine with less side effects, would you get it?",Somewhat Likely,survey3-geocoded.csv,12/15/2021 1:00:17 PM,12/15/2021 1:01:04 PM,IP Address,23.241.235.83,47,True,12/15/2021 1:01:04 PM,R_2f8QnhZe3nKjnSY,34.071594238,-118.011100769,anonymous,25-40,Hispanic or Latino,Male,No,I don’t think the current vaccines are safe.,Maybe,Yes,Yes,California,Los Angeles County
False,4,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Somewhat Likely,survey3-geocoded.csv,12/15/2021 1:00:17 PM,12/15/2021 1:01:04 PM,IP Address,23.241.235.83,47,True,12/15/2021 1:01:04 PM,R_2f8QnhZe3nKjnSY,34.071594238,-118.011100769,anonymous,25-40,Hispanic or Latino,Male,No,I don’t think the current vaccines are safe.,Maybe,Yes,Yes,California,Los Angeles County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey3-geocoded.csv,12/15/2021 1:00:31 PM,12/15/2021 1:02:51 PM,IP Address,69.181.14.73,140,True,12/15/2021 1:02:52 PM,R_21FZRxX6DZSxYRP,37.954498291,-121.975898743,anonymous,25-40,Mixed Race,Male,No,I don’t think the current vaccines are safe.,No,No,No,California,Contra Costa County
False,1,Q13 If there was a vaccine developed using more conventional methods would you get it?,Very Unlikely,survey3-geocoded.csv,12/15/2021 1:00:31 PM,12/15/2021 1:02:51 PM,IP Address,69.181.14.73,140,True,12/15/2021 1:02:52 PM,R_21FZRxX6DZSxYRP,37.954498291,-121.975898743,anonymous,25-40,Mixed Race,Male,No,I don’t think the current vaccines are safe.,No,No,No,California,Contra Costa County
False,1,"Q14 If there was a vaccine with less side effects, would you get it?",Very Unlikely,survey3-geocoded.csv,12/15/2021 1:00:31 PM,12/15/2021 1:02:51 PM,IP Address,69.181.14.73,140,True,12/15/2021 1:02:52 PM,R_21FZRxX6DZSxYRP,37.954498291,-121.975898743,anonymous,25-40,Mixed Race,Male,No,I don’t think the current vaccines are safe.,No,No,No,California,Contra Costa County
False,1,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Unlikely,survey3-geocoded.csv,12/15/2021 1:00:31 PM,12/15/2021 1:02:51 PM,IP Address,69.181.14.73,140,True,12/15/2021 1:02:52 PM,R_21FZRxX6DZSxYRP,37.954498291,-121.975898743,anonymous,25-40,Mixed Race,Male,No,I don’t think the current vaccines are safe.,No,No,No,California,Contra Costa County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey3-geocoded.csv,12/15/2021 2:09:06 PM,12/15/2021 2:09:57 PM,IP Address,174.250.211.59,50,True,12/15/2021 2:09:58 PM,R_12R7iXB41QfDeqq,38.577392578,-90.670898438,anonymous,25-40,Caucasian,Male,No,I already have natural immunity from previous infection.,No,No,No,Missouri,Saint Louis County
False,1,Q13 If there was a vaccine developed using more conventional methods would you get it?,Very Unlikely,survey3-geocoded.csv,12/15/2021 2:09:06 PM,12/15/2021 2:09:57 PM,IP Address,174.250.211.59,50,True,12/15/2021 2:09:58 PM,R_12R7iXB41QfDeqq,38.577392578,-90.670898438,anonymous,25-40,Caucasian,Male,No,I already have natural immunity from previous infection.,No,No,No,Missouri,Saint Louis County
False,1,"Q14 If there was a vaccine with less side effects, would you get it?",Very Unlikely,survey3-geocoded.csv,12/15/2021 2:09:06 PM,12/15/2021 2:09:57 PM,IP Address,174.250.211.59,50,True,12/15/2021 2:09:58 PM,R_12R7iXB41QfDeqq,38.577392578,-90.670898438,anonymous,25-40,Caucasian,Male,No,I already have natural immunity from previous infection.,No,No,No,Missouri,Saint Louis County
False,1,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Unlikely,survey3-geocoded.csv,12/15/2021 2:09:06 PM,12/15/2021 2:09:57 PM,IP Address,174.250.211.59,50,True,12/15/2021 2:09:58 PM,R_12R7iXB41QfDeqq,38.577392578,-90.670898438,anonymous,25-40,Caucasian,Male,No,I already have natural immunity from previous infection.,No,No,No,Missouri,Saint Louis County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey3-geocoded.csv,12/15/2021 2:10:00 PM,12/15/2021 2:12:25 PM,IP Address,73.175.232.40,144,True,12/15/2021 2:12:25 PM,R_2WNB2fVQ7i6t8zx,40.388595581,-75.928596497,anonymous,40-60,Hispanic or Latino,Female,No,I don't trust in the way the current vaccines were developed.,No,No,No,Pennsylvania,Berks County
False,2,Q13 If there was a vaccine developed using more conventional methods would you get it?,Somewhat Unlikely,survey3-geocoded.csv,12/15/2021 2:10:00 PM,12/15/2021 2:12:25 PM,IP Address,73.175.232.40,144,True,12/15/2021 2:12:25 PM,R_2WNB2fVQ7i6t8zx,40.388595581,-75.928596497,anonymous,40-60,Hispanic or Latino,Female,No,I don't trust in the way the current vaccines were developed.,No,No,No,Pennsylvania,Berks County
