StartDate Start Date,EndDate End Date,Status Response Type,IPAddress IP Address,Progress,Duration (in seconds),Finished,RecordedDate Recorded Date,ResponseId Response ID,RecipientLastName Recipient Last Name,RecipientFirstName Recipient First Name,RecipientEmail Recipient Email,ExternalReference External Data Reference,LocationLatitude Location Latitude,LocationLongitude Location Longitude,DistributionChannel Distribution Channel,UserLanguage User Language,Q_RecaptchaScore,Q2 How old are you?,Q3 What do you consider your race or ethnicity? (Optional),Q1 What is your gender? (Optional),Q4 Are you vaccinated against COVID-19?,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Q5 There can be a variety of reasons why individuals like you have not received a COVID-19 vaccination,"Q6 If there were more vaccine choices available, would you consider getting one?","Q7 If there was a vaccine developed with more conventional methods, used in common vaccines for many years, would that appeal to you more than the currently available vaccines?",Q13 If there was a vaccine developed using more conventional methods would you get it?,"Q9 If there was a vaccine with less side effects, would that appeal to you more than the currently available vaccines?","Q14 If there was a vaccine with less side effects, would you get it?","Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",rid,gc,state,county
2021-12-11 12:53:08,2021-12-11 12:54:01,IP Address,174.207.97.164,100,52,True,2021-12-11 12:54:01,R_PUspmSW7c3PSgzn,,,,,41.451904296875,-81.92099761962890625,anonymous,EN,,40-60,Caucasian,Male,No,Very Unlikely,I don’t think the current vaccines are safe.,No,Yes,Unsure,No,Very Unlikely,Unsure,61b50faf-9382-952b-eaf6-af4067c1b578,1,Ohio,Cuyahoga County
2021-12-11 12:50:38,2021-12-11 12:54:28,IP Address,65.7.81.230,100,229,True,2021-12-11 12:54:28,R_9Sxccxx0wh35465,,,,,32.4644012451171875,-93.720703125,anonymous,EN,,40-60,Caucasian,Female,No,Somewhat Likely,I already have natural immunity from previous infection.,Maybe,Yes,Somewhat Likely,Yes,Very Likely,Very Likely,61b50f18-b587-f5e6-5fc6-47400604f320,1,Louisiana,Bossier Parish
2021-12-11 12:53:13,2021-12-11 12:54:30,IP Address,161.77.96.239,100,77,True,2021-12-11 12:54:31,R_BEyF7GC4YMl6SHf,,,,,42.098602294921875,-72.59310150146484375,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,61b50fd6-33ab-640e-3e85-c96ba81be05f,2,Massachusetts,Hampden County
2021-12-11 12:54:28,2021-12-11 12:54:41,IP Address,72.227.96.132,100,13,True,2021-12-11 12:54:42,R_2w5AbaUslQ9ZV8Z,,,,,43.79730224609375,-70.41609954833984375,anonymous,EN,,25-40,,Male,Yes,,,,,,,,,61b51025-abb1-2a01-2c74-712f541a5049,2,Maine,Cumberland County
2021-12-11 12:53:03,2021-12-11 12:55:26,IP Address,76.122.141.98,100,142,True,2021-12-11 12:55:26,R_1q2EGLfh23HF6am,,,,,42.6580963134765625,-83.5363006591796875,anonymous,EN,,60+,Caucasian,Male,No,Unsure,Other,No,No,Unsure,No,Unsure,Unsure,61b50fc9-3549-5471-7c0d-e97777d915f5,1,Michigan,Oakland County
2021-12-11 12:55:29,2021-12-11 12:55:43,IP Address,69.118.219.58,100,13,True,2021-12-11 12:55:43,R_1ozffd2CCQpyaju,,,,,40.9033050537109375,-74.15789794921875,anonymous,EN,,25-40,Hispanic or Latino,Male,Yes,,,,,,,,,61b51030-cb6e-7ed4-4e62-39050dc254a7,2,New Jersey,Passaic County
2021-12-11 12:52:06,2021-12-11 12:55:43,IP Address,47.37.59.145,100,217,True,2021-12-11 12:55:43,R_1dttOx1AsCD7ZjF,,,,,47.49530029296875,-111.249298095703125,anonymous,EN,,40-60,Caucasian,Male,No,Very Unlikely,I am unwilling to get a COVID vaccine.,No,No,Very Unlikely,No,Somewhat Unlikely,Somewhat Likely,61b50f92-e875-f96a-e6b3-cad75a13da1b,1,Montana,Cascade County
2021-12-11 12:55:21,2021-12-11 12:55:49,IP Address,75.166.119.238,100,28,True,2021-12-11 12:55:50,R_1rk3LWKxAW4X97R,,,,,39.924102783203125,-105.06390380859375,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,61b51008-cd1d-7e34-7c2f-bc52a61b3637,2,Colorado,Broomfield County
2021-12-11 12:56:11,2021-12-11 12:56:30,IP Address,47.138.9.71,100,18,True,2021-12-11 12:56:30,R_2b1d84DMTUldf09,,,,,33.8459930419921875,-118.3455963134765625,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,61b51042-657b-692d-c365-b5d09970994d,2,California,Los Angeles County
2021-12-11 12:56:10,2021-12-11 12:56:46,IP Address,107.116.7.56,100,35,True,2021-12-11 12:56:46,R_24v1hcCtmHPLQMB,,,,,42.4651947021484375,-83.37129974365234375,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,61b51061-8fc7-684f-b83b-0f49722fd61b,2,Michigan,Oakland County
2021-12-11 12:56:39,2021-12-11 12:57:03,IP Address,76.115.206.84,100,24,True,2021-12-11 12:57:03,R_1lgds273RDh7YJ4,,,,,45.46099853515625,-122.7052001953125,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,61b51071-f7b1-92e0-d3b3-cfc70fa1a514,2,Oregon,Clackamas County
2021-12-11 12:56:30,2021-12-11 12:57:27,IP Address,73.38.251.94,100,57,True,2021-12-11 12:57:27,R_1LBEwzc7KZEjmVQ,,,,,41.60260009765625,-72.97650146484375,anonymous,EN,,18-25,African,Male,No,Very Likely,I don’t think the current vaccines are safe.,Yes,Yes,Very Likely,Yes,Somewhat Likely,Somewhat Likely,61b51053-9f1d-ad92-c631-bdae7e8c9f08,1,Connecticut,New Haven County
2021-12-11 12:57:12,2021-12-11 12:57:33,IP Address,172.58.225.163,100,21,True,2021-12-11 12:57:34,R_2QxINTANDkeUSea,,,,,40.808807373046875,-73.91950225830078125,anonymous,EN,,18-25,African,Male,Yes,,,,,,,,,61b5107d-cdf8-db9a-7ac3-40b9dc522905,2,New York,New York County
2021-12-11 12:58:03,2021-12-11 12:58:29,IP Address,162.33.63.89,100,25,True,2021-12-11 12:58:29,R_1OSHPQdFYr0ZK3O,,,,,41.4438018798828125,-84.7415008544921875,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,61b510ec-1761-07d8-8b2d-aae66f4fae1a,2,Ohio,Williams County
2021-12-11 13:09:00,2021-12-11 13:09:08,IP Address,172.58.169.1,100,8,True,2021-12-11 13:09:09,R_3m30ZjJNuS1lq1H,,,,,28.6343994140625,-81.622100830078125,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,61b51359-3b8c-f554-03c3-7102924061a6,2,Florida,Lake County
2021-12-11 13:11:22,2021-12-11 13:11:40,IP Address,107.205.64.241,100,17,True,2021-12-11 13:11:40,R_UFPZmA875QjKipr,,,,,38.54400634765625,-91.0155029296875,anonymous,EN,,60+,Hispanic or Latino,Male,Yes,,,,,,,,,61b513f1-080e-003f-fee3-39bcd6591189,2,Missouri,Franklin County
2021-12-11 13:23:59,2021-12-11 13:24:07,IP Address,172.58.56.2,100,8,True,2021-12-11 13:24:08,R_3nuOOzF9K45XNYJ,,,,,35.03729248046875,-106.67120361328125,anonymous,EN,,25-40,Hispanic or Latino,Male,Yes,,,,,,,,,61b516d8-d3ad-baf8-a3f1-305fbbabd09c,2,New Mexico,Bernalillo County
2021-12-11 13:36:32,2021-12-11 13:37:27,IP Address,172.58.139.162,100,55,True,2021-12-11 13:37:27,R_vj15FNrkLvEoEOl,,,,,41.87640380859375,-87.6132965087890625,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,61b519cd-5ebf-3cf9-78ee-846bf50f6312,2,Illinois,Cook County
2021-12-11 13:55:25,2021-12-11 13:55:38,IP Address,172.58.231.66,100,13,True,2021-12-11 13:55:39,R_3e2c4TlZb0kVtZ3,,,,,40.7252044677734375,-73.944000244140625,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,61b51e41-63e9-23ec-ac8e-05f518fb944c,2,New York,Queens County
2021-12-11 14:32:14,2021-12-11 14:32:31,IP Address,70.44.151.167,100,17,True,2021-12-11 14:32:31,R_1HiTZ5ibmJWhxP2,,,,,40.9485015869140625,-75.9564971923828125,anonymous,EN,,40-60,Hispanic or Latino,Male,Yes,,,,,,,,,61b52710-686c-2d62-4671-7fccc2629a9a,2,Pennsylvania,Luzerne County
2021-12-11 14:50:55,2021-12-11 14:52:17,IP Address,107.77.211.181,100,82,True,2021-12-11 14:52:18,R_1ePQrmB7pBBY9r1,,,,,37.9833984375,-122.0312042236328125,anonymous,EN,,25-40,Hispanic or Latino,Female,No,Very Unlikely,"I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.",No,No,Very Unlikely,No,Unsure,Somewhat Unlikely,61b52b24-1f28-a508-a438-1b6adffb40fb,1,California,Contra Costa County
2021-12-11 15:19:58,2021-12-11 15:21:21,IP Address,172.56.17.116,100,83,True,2021-12-11 15:21:21,R_124lpu83kAGhSIH,,,,,34.0485992431640625,-118.179595947265625,anonymous,EN,,25-40,Hispanic or Latino,Male,No,Very Unlikely,I don’t think the current vaccines are safe.,No,No,Very Unlikely,No,Very Unlikely,Very Unlikely,61b531f1-004f-c12d-05da-bf8d1178c975,1,California,Los Angeles County
2021-12-11 15:21:49,2021-12-11 15:22:06,IP Address,98.190.126.165,100,17,True,2021-12-11 15:22:06,R_8uhzH1DEkSQp3vH,,,,,35.9927978515625,-95.8152008056640625,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,61b53278-ba3a-3a64-377a-230ab8d127bf,2,Oklahoma,Tulsa County
2021-12-11 15:21:59,2021-12-11 15:22:22,IP Address,98.23.23.165,100,23,True,2021-12-11 15:22:22,R_3stdpntKXqHsaY5,,,,,37.6873016357421875,-83.98169708251953125,anonymous,EN,,40-60,Caucasian,Female,Yes,,,,,,,,,61b53294-e748-9703-711c-21b5caf9d8de,2,Kentucky,Estill County
2021-12-11 15:22:26,2021-12-11 15:22:34,IP Address,71.233.171.97,100,7,True,2021-12-11 15:22:34,R_7aFKs0jmIGjoccF,,,,,41.7111053466796875,-70.48870086669921875,anonymous,EN,,18-25,Caucasian,Male,Yes,,,,,,,,,61b532d4-7535-0695-06a7-abe31144c04e,2,Massachusetts,Barnstable County
2021-12-11 15:22:47,2021-12-11 15:22:55,IP Address,75.38.105.33,100,7,True,2021-12-11 15:22:55,R_2QYUxiuoYh8e3yg,,,,,39.5272064208984375,-119.91290283203125,anonymous,EN,,60+,Caucasian,Female,Yes,,,,,,,,,61b532da-5c03-f615-b76d-a0bc2b20b7aa,2,Nevada,Washoe County
2021-12-11 15:22:48,2021-12-11 15:23:01,IP Address,172.58.16.207,100,12,True,2021-12-11 15:23:01,R_vUdfGud46ALVMPL,,,,,33.50799560546875,-112.0995025634765625,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,61b532bf-ecad-c429-dd96-e4e2a91d2dd3,2,Arizona,Maricopa County
2021-12-11 15:22:57,2021-12-11 15:23:08,IP Address,172.58.25.26,100,11,True,2021-12-11 15:23:09,R_3L5NTXfLWZxJcLp,,,,,33.999298095703125,-118.28680419921875,anonymous,EN,,18-25,African,Female,Yes,,,,,,,,,61b532f0-1603-cafd-2f03-ee50f8ed857a,2,California,Los Angeles County
2021-12-11 15:23:01,2021-12-11 15:23:08,IP Address,76.177.106.227,100,7,True,2021-12-11 15:23:09,R_2cuVOEUhSJKLXeU,,,,,37.985107421875,-84.17240142822265625,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,61b532f9-cf4d-96cd-38a1-f85557ff7d1f,2,Kentucky,Clark County
2021-12-11 15:23:35,2021-12-11 15:23:49,IP Address,172.58.160.25,100,14,True,2021-12-11 15:23:50,R_DIG6w0074rKgmHL,,,,,41.87640380859375,-87.6132965087890625,anonymous,EN,,25-40,African,Female,Yes,,,,,,,,,61b532ef-7c40-b2b0-ff06-5399222e8a30,2,Illinois,Cook County
2021-12-11 15:22:38,2021-12-11 15:23:53,IP Address,68.230.172.46,100,75,True,2021-12-11 15:23:54,R_3PvsGgxDt5xknSm,,,,,32.88690185546875,-83.6020965576171875,anonymous,EN,,25-40,Caucasian,Female,No,Unsure,I am unwilling to get a COVID vaccine.,No,No,Unsure,No,Unsure,Unsure,61b532e0-f05a-8d3c-b300-cb981779800b,1,Georgia,Bibb County
2021-12-11 15:23:01,2021-12-11 15:23:59,IP Address,173.94.49.104,100,57,True,2021-12-11 15:23:59,R_ahgl3CbHHXeIdEJ,,,,,36.0406036376953125,-80.26000213623046875,anonymous,EN,,25-40,African,Female,No,Somewhat Unlikely,I just haven’t got around to it.,Maybe,No,Unsure,No,Unsure,Unsure,61b532d1-3f56-1098-0228-f7f65fee56de,1,North Carolina,Forsyth County
2021-12-11 15:22:53,2021-12-11 15:23:59,IP Address,99.123.32.199,100,66,True,2021-12-11 15:23:59,R_1nVDp9I7ghphgS7,,,,,34.6602020263671875,-82.24359893798828125,anonymous,EN,,40-60,Caucasian,Female,No,Somewhat Likely,I just haven’t got around to it.,Maybe,Yes,Very Likely,Yes,Very Likely,Very Likely,61b532f0-20ae-9bc2-e062-3c83e7c2bd33,1,South Carolina,Greenville County
2021-12-11 15:24:01,2021-12-11 15:24:11,IP Address,47.229.204.126,100,10,True,2021-12-11 15:24:11,R_1GWabX4l7mS2gWa,,,,,34.1562957763671875,-118.08679962158203125,anonymous,EN,,60+,Caucasian,Female,Yes,,,,,,,,,61b5330b-7cbf-7a73-820c-aa142d58de68,2,California,Los Angeles County
2021-12-11 15:24:13,2021-12-11 15:24:29,IP Address,47.4.106.162,100,16,True,2021-12-11 15:24:29,R_dnWDhUT4UNqMPaV,,,,,32.581695556640625,-97.13990020751953125,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,61b53300-6509-d170-feb1-2543a99b8692,2,Texas,Tarrant County
2021-12-11 15:24:35,2021-12-11 15:24:48,IP Address,172.250.108.113,100,13,True,2021-12-11 15:24:49,R_OcZhWFY9J6dZW2B,,,,,34.2826995849609375,-118.8874969482421875,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,61b53308-eae3-a93d-e5ab-3e20b75395b3,2,California,Ventura County
2021-12-11 15:24:35,2021-12-11 15:25:16,IP Address,107.77.200.232,100,40,True,2021-12-11 15:25:16,R_1rCTq2YGBZNeLLI,,,,,32.779693603515625,-96.8022003173828125,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,61b53311-2916-ffdf-cdd8-dc4f334fe203,2,Texas,Dallas County
2021-12-11 15:25:33,2021-12-11 15:27:41,IP Address,67.169.216.150,100,127,True,2021-12-11 15:27:41,R_3M4HeL3JU6lUIrx,,,,,45.350006103515625,-122.85589599609375,anonymous,EN,,60+,Caucasian,Male,No,Very Unlikely,"I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I already have natural immunity from previous infection.",No,No,Very Unlikely,No,Very Unlikely,Very Unlikely,61b53343-cfd8-2645-655b-da1d50e21fdb,1,Oregon,Washington County
2021-12-11 15:46:00,2021-12-11 15:46:29,IP Address,50.82.54.118,100,29,True,2021-12-11 15:46:29,R_1pW30KY2YvBS1Yt,,,,,37.106292724609375,-93.798797607421875,anonymous,EN,,40-60,Hispanic or Latino,Male,Yes,,,,,,,,,61b5380e-179a-0d88-1c50-171900223771,2,Missouri,Lawrence County
2021-12-11 16:39:58,2021-12-11 16:40:20,IP Address,172.58.230.248,100,21,True,2021-12-11 16:40:20,R_3lQg1CyTSxn5R35,,,,,40.831207275390625,-73.90670013427734375,anonymous,EN,,60+,African,Male,Yes,,,,,,,,,61b544cb-c38a-a15f-04b8-506d5cac8709,2,New York,New York County
2021-12-11 17:43:08,2021-12-11 17:43:18,IP Address,66.108.19.108,100,9,True,2021-12-11 17:43:18,R_1itk6yHJoabHAa6,,,,,40.8527069091796875,-73.93830108642578125,anonymous,EN,,25-40,Hispanic or Latino,Male,Yes,,,,,,,,,61b553a7-b951-50c3-9555-042072781a26,2,New York,New York County
2021-12-12 13:10:43,2021-12-12 13:10:49,IP Address,142.79.96.21,100,5,True,2021-12-12 13:10:50,R_1NzFpvOwlKLdq01,,,,,35.9076995849609375,-94.99050140380859375,anonymous,EN,,40-60,Caucasian,Female,Yes,,,,,,,,,61b6654a-e792-667e-004f-aa4c380d4499,2,Oklahoma,Cherokee County
2021-12-12 13:10:32,2021-12-12 13:10:51,IP Address,172.58.145.150,100,19,True,2021-12-12 13:10:51,R_1r9u7CXKT8CvS9G,,,,,36.1670989990234375,-86.786102294921875,anonymous,EN,,18-25,Mixed Race,Female,Yes,,,,,,,,,61b66532-c820-dc95-2897-b20ba339672c,2,Tennessee,Davidson County
2021-12-12 13:10:42,2021-12-12 13:10:51,IP Address,166.205.147.135,100,9,True,2021-12-12 13:10:52,R_1pF1SX0tCpG42nZ,,,,,39.2908935546875,-76.60959625244140625,anonymous,EN,,18-25,Caucasian,Female,Yes,,,,,,,,,61b66524-dcb2-8d85-5e93-4dd542264fb7,2,Maryland,City of Baltimore
2021-12-12 13:10:37,2021-12-12 13:10:54,IP Address,173.184.110.169,100,17,True,2021-12-12 13:10:54,R_ug0MUAIjQs7IwVj,,,,,40.1750030517578125,-76.18170166015625,anonymous,EN,,40-60,Caucasian,Female,Yes,,,,,,,,,61b66549-0be2-3508-e569-0b082fa1c18d,2,Pennsylvania,Lancaster County
2021-12-12 13:10:49,2021-12-12 13:10:58,IP Address,173.173.198.116,100,9,True,2021-12-12 13:10:59,R_3k0NmHDg5ba9dlV,,,,,26.19659423828125,-97.69120025634765625,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,61b6652c-8200-ef48-ee4f-4cb64794aee3,2,Texas,Cameron County
2021-12-12 13:10:50,2021-12-12 13:11:00,IP Address,172.58.207.178,100,9,True,2021-12-12 13:11:00,R_1DpYLhiIYTmgp98,,,,,40.0345001220703125,-75.11930084228515625,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,61b66556-a84f-e7c9-7fd2-ff8bffca5f74,2,Pennsylvania,Montgomery County
2021-12-12 13:10:48,2021-12-12 13:11:02,IP Address,162.224.176.205,100,13,True,2021-12-12 13:11:02,R_38bBR8deEpHaHap,,,,,38.704803466796875,-90.461700439453125,anonymous,EN,,25-40,Mixed Race,Female,Yes,,,,,,,,,61b6654f-d441-213e-853f-a2af56f99aee,2,Missouri,Saint Louis County
2021-12-12 13:10:51,2021-12-12 13:11:03,IP Address,172.58.139.17,100,12,True,2021-12-12 13:11:03,R_2asEG1x0i1AYeyR,,,,,41.87640380859375,-87.6132965087890625,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,61b6652f-722e-58fb-fcc5-fe6d4439597e,2,Illinois,Cook County
2021-12-12 13:10:58,2021-12-12 13:11:10,IP Address,68.57.151.18,100,11,True,2021-12-12 13:11:10,R_12SAp94jgz1rqQW,,,,,30.63409423828125,-88.08460235595703125,anonymous,EN,,40-60,African,Female,Yes,,,,,,,,,61b66585-2293-0ee8-a4d6-4427749c8dc6,2,Alabama,Mobile County
2021-12-12 13:11:06,2021-12-12 13:11:17,IP Address,65.186.198.178,100,10,True,2021-12-12 13:11:17,R_40leYRLXtqOYOop,,,,,41.0157928466796875,-84.0460968017578125,anonymous,EN,,40-60,Caucasian,Female,Yes,,,,,,,,,61b6658b-8573-3296-20c0-a5a41ef15ef5,2,Ohio,Putnam County
2021-12-12 13:11:10,2021-12-12 13:11:20,IP Address,172.58.27.130,100,9,True,2021-12-12 13:11:20,R_SHHnkgYD0TExBw5,,,,,34.0543975830078125,-118.2440948486328125,anonymous,EN,,18-25,Caucasian,Male,Yes,,,,,,,,,61b66560-053b-8c1f-8807-359a83afcd88,2,California,Los Angeles County
2021-12-12 13:11:12,2021-12-12 13:11:20,IP Address,172.58.129.232,100,8,True,2021-12-12 13:11:20,R_1BPiMSCLjCxOSfV,,,,,25.95849609375,-80.13809967041015625,anonymous,EN,,18-25,African,Female,Yes,,,,,,,,,61b6654d-6758-e147-29e0-dc818e48e61d,2,Florida,Miami-Dade County
2021-12-12 13:10:46,2021-12-12 13:11:22,IP Address,172.58.158.204,100,35,True,2021-12-12 13:11:22,R_ystycy7eWAXbdwB,,,,,35.2295989990234375,-80.8430023193359375,anonymous,EN,,18-25,African,Female,No,Very Likely,I don’t think the current vaccines are safe.,Yes,Yes,Very Likely,Yes,Very Likely,Very Likely,61b66540-1957-558b-b71e-e1c98399d554,1,North Carolina,Mecklenburg County
2021-12-12 13:11:17,2021-12-12 13:11:25,IP Address,24.196.51.102,100,8,True,2021-12-12 13:11:26,R_3RaPBR35XmCnPvk,,,,,46.8733062744140625,-92.0948028564453125,anonymous,EN,,18-25,Caucasian,Male,Yes,,,,,,,,,61b66570-a274-ad64-a9c5-667ae18b7d48,2,Minnesota,Saint Louis County
2021-12-12 13:11:01,2021-12-12 13:11:27,IP Address,71.62.201.97,100,25,True,2021-12-12 13:11:28,R_vvuKZ5LbryvcpHj,,,,,37.2899017333984375,-77.29000091552734375,anonymous,EN,,60+,Caucasian,Female,Yes,,,,,,,,,61b66550-bca1-029b-124e-c6dffc46cec6,2,Virginia,City of Hopewell
2021-12-12 13:11:19,2021-12-12 13:11:28,IP Address,107.77.197.50,100,8,True,2021-12-12 13:11:28,R_1E4MhZD5oYH6Zro,,,,,32.779693603515625,-96.8022003173828125,anonymous,EN,,40-60,Native American,Female,Yes,,,,,,,,,61b66549-9c6b-65f7-ca27-029e10bdf822,2,Texas,Dallas County
2021-12-12 13:11:24,2021-12-12 13:11:35,IP Address,74.193.147.21,100,10,True,2021-12-12 13:11:35,R_1eWevl9JbD2jM4r,,,,,33.3759002685546875,-91.0373992919921875,anonymous,EN,,40-60,African,Male,Yes,,,,,,,,,61b66571-33e4-4ad2-c0db-7697867f52c3,2,Mississippi,Washington County
2021-12-12 13:11:28,2021-12-12 13:11:38,IP Address,73.72.44.157,100,9,True,2021-12-12 13:11:38,R_Zs14zkMjoxpzQZ3,,,,,39.861602783203125,-88.9355010986328125,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,61b6657c-bef3-011c-a0c7-617c7e0fba6e,2,Illinois,Macon County
2021-12-12 13:10:53,2021-12-12 13:11:38,IP Address,64.90.128.235,100,44,True,2021-12-12 13:11:38,R_3Ge1ztURxl9A82Q,,,,,42.997894287109375,-82.4571990966796875,anonymous,EN,,18-25,Caucasian,Female,No,Very Unlikely,"I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.",No,No,Very Unlikely,No,Very Unlikely,Very Unlikely,61b66532-c79f-a59c-b556-c50614ceccb2,1,Michigan,Saint Clair County
2021-12-12 13:10:55,2021-12-12 13:11:38,IP Address,172.58.238.200,100,43,True,2021-12-12 13:11:38,R_1prJBF63ag2ock9,,,,,40.8022003173828125,-74.19139862060546875,anonymous,EN,,40-60,Caucasian,Male,No,Very Likely,I just haven’t got around to it.,Yes,Yes,Very Likely,Yes,Very Likely,Very Likely,61b66580-d7fe-c9ac-3b37-caedb7198cef,1,New Jersey,Essex County
2021-12-12 13:11:30,2021-12-12 13:11:39,IP Address,174.247.224.249,100,8,True,2021-12-12 13:11:40,R_2ONJMss6u4cSZEV,,,,,34.7447967529296875,-92.288299560546875,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,61b6657d-337d-6175-e51b-98a383c8d0d6,2,Arkansas,Pulaski County
2021-12-12 13:11:11,2021-12-12 13:11:40,IP Address,174.197.67.109,100,28,True,2021-12-12 13:11:40,R_3fHjOYoOU3IB42w,,,,,32.8686981201171875,-96.86260223388671875,anonymous,EN,,40-60,African,Female,Yes,,,,,,,,,61b6656a-722e-9e59-0fb8-e7950c137c5a,2,Texas,Dallas County
2021-12-12 13:11:30,2021-12-12 13:11:41,IP Address,208.104.42.137,100,10,True,2021-12-12 13:11:41,R_20Usnrjb5MDgEof,,,,,34.967193603515625,-81.049102783203125,anonymous,EN,,40-60,Caucasian,Female,Yes,,,,,,,,,61b6656e-3606-7c31-da9a-6382c10c52b7,2,South Carolina,York County
2021-12-12 13:11:18,2021-12-12 13:11:41,IP Address,172.58.175.238,100,22,True,2021-12-12 13:11:41,R_3IRbhDVh0LKYcaZ,,,,,28.5435943603515625,-81.37380218505859375,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,61b66598-e9e6-9637-6710-df2da2e82ea4,2,Florida,Orange County
2021-12-12 13:10:43,2021-12-12 13:11:41,IP Address,174.215.149.190,100,57,True,2021-12-12 13:11:41,R_3fUfAyy38wbznXe,,,,,33.748504638671875,-84.3871002197265625,anonymous,EN,,40-60,Caucasian,Male,No,Unsure,I don't trust in the way the current vaccines were developed.,Maybe,Yes,Somewhat Likely,Yes,Somewhat Likely,Somewhat Likely,61b66548-19af-ffd9-e705-5d8a393ea717,1,Georgia,Fulton County
2021-12-12 13:11:33,2021-12-12 13:11:42,IP Address,174.101.236.157,100,8,True,2021-12-12 13:11:42,R_1j9gYywcXEVNjWn,,,,,40.1116943359375,-82.97280120849609375,anonymous,EN,,40-60,Caucasian,Female,Yes,,,,,,,,,61b66582-8f20-5e75-dc6f-fbe897686164,2,Ohio,Franklin County
2021-12-12 13:11:34,2021-12-12 13:11:43,IP Address,184.88.200.246,100,8,True,2021-12-12 13:11:43,R_31ynEutBNI5ZDoQ,,,,,29.2353057861328125,-81.07039642333984375,anonymous,EN,,40-60,Caucasian,Female,Yes,,,,,,,,,61b665a1-838c-a3ad-7ba5-3a62f3fdb89c,2,Florida,Volusia County
2021-12-12 13:11:32,2021-12-12 13:11:43,IP Address,68.14.158.97,100,10,True,2021-12-12 13:11:44,R_3D0c8bxtaF0KOaf,,,,,41.82330322265625,-71.44100189208984375,anonymous,EN,,40-60,Caucasian,Female,Yes,,,,,,,,,61b66570-7509-34f8-22ed-2642cbffc798,2,Rhode Island,Providence County
2021-12-12 13:11:21,2021-12-12 13:11:46,IP Address,174.104.27.0,100,24,True,2021-12-12 13:11:46,R_9mkoYZDQZyF43gl,,,,,40.85009765625,-81.25830078125,anonymous,EN,,18-25,Caucasian,Male,No,Somewhat Likely,"I don't trust in the way the current vaccines were developed.,I already have natural immunity from previous infection.",Maybe,Yes,Somewhat Likely,Yes,Somewhat Likely,Somewhat Likely,61b6656f-97c0-b503-30fd-9c39b3ef7e3d,1,Ohio,Stark County
2021-12-12 13:11:34,2021-12-12 13:11:47,IP Address,97.97.18.45,100,12,True,2021-12-12 13:11:47,R_3Nwg6jVv0ydSQeD,,,,,28.2682952880859375,-82.29119873046875,anonymous,EN,,40-60,African,Female,Yes,,,,,,,,,61b665a9-9fd2-2b44-0901-f81c7e255408,2,Florida,Pasco County
2021-12-12 13:11:35,2021-12-12 13:11:49,IP Address,76.107.44.48,100,13,True,2021-12-12 13:11:49,R_UQK8dFsE13HZfr3,,,,,32.604705810546875,-93.8760986328125,anonymous,EN,,60+,African,Female,Yes,,,,,,,,,61b665a9-09ba-a26f-f667-202972819986,2,Louisiana,Caddo Parish
2021-12-12 13:11:39,2021-12-12 13:11:50,IP Address,174.192.79.148,100,11,True,2021-12-12 13:11:51,R_1doUAcqbBGYoFuy,,,,,42.0048065185546875,-87.99539947509765625,anonymous,EN,,18-25,Caucasian,Male,Yes,,,,,,,,,61b665ac-0883-6ec2-adf1-0219b5a76ce0,2,Illinois,Cook County
2021-12-12 13:11:39,2021-12-12 13:11:50,IP Address,172.56.20.168,100,11,True,2021-12-12 13:11:51,R_1eP5pAUFV58848h,,,,,33.484893798828125,-86.85959625244140625,anonymous,EN,,25-40,Hispanic or Latino,Female,Yes,,,,,,,,,61b66580-24ae-a31f-9181-d3f66094c13d,2,Alabama,Jefferson County
