StartDate Start Date,EndDate End Date,Status Response Type,IPAddress IP Address,Progress,Duration (in seconds),Finished,RecordedDate Recorded Date,ResponseId Response ID,RecipientLastName Recipient Last Name,RecipientFirstName Recipient First Name,RecipientEmail Recipient Email,ExternalReference External Data Reference,LocationLatitude Location Latitude,LocationLongitude Location Longitude,DistributionChannel Distribution Channel,UserLanguage User Language,Q_RecaptchaScore,Q2 How old are you?,Q3 What do you consider your race or ethnicity? (Optional),Q1 What is your gender? (Optional),Q4 Are you vaccinated against COVID-19?,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Q5 There can be a variety of reasons why individuals like you have not received a COVID-19 vaccination,"Q6 If there were more vaccine choices available, would you consider getting one?","Q7 If there was a vaccine developed with more conventional methods, used in common vaccines for many years, would that appeal to you more than the currently available vaccines?",Q13 If there was a vaccine developed using more conventional methods would you get it?,"Q9 If there was a vaccine with less side effects, would that appeal to you more than the currently available vaccines?","Q14 If there was a vaccine with less side effects, would you get it?","Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",psid,PID,Create New Field or Choose From Dropdown...,state,county
2021-11-24 10:01:48,2021-11-24 10:02:01,IP Address,74.83.77.63,100,12,True,2021-11-24 10:02:01,R_DjgG8q3fbtC68qR,,,,,39.1641998291015625,-84.23560333251953125,anonymous,EN,,60+,Caucasian,Female,Yes,,,,,,,,,1q6tBuaQxq5G4zZWCQQPmw**,,,Ohio,Clermont County
2021-11-24 10:03:55,2021-11-24 10:04:06,IP Address,69.247.89.235,100,11,True,2021-11-24 10:04:07,R_31RZxq94MmDhhkZ,,,,,26.920196533203125,-82.3047027587890625,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq7xgHpOkLI3aQ**,,,Florida,Charlotte County
2021-11-24 10:07:30,2021-11-24 10:07:48,IP Address,174.202.45.88,100,17,True,2021-11-24 10:07:48,R_8qsP9pKKqEsVnrj,,,,,39.9387969970703125,-86.11370086669921875,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq7lX_pqxTz-8g**,,,Indiana,Hamilton County
2021-11-24 10:08:13,2021-11-24 10:08:24,IP Address,76.201.158.141,100,11,True,2021-11-24 10:08:25,R_1DOxjSCVbH4ZS9y,,,,,38.9694061279296875,-94.6266021728515625,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq7vpNY5tQSW8w**,,,Kansas,Johnson County
2021-11-24 10:08:14,2021-11-24 10:08:27,IP Address,24.34.99.90,100,12,True,2021-11-24 10:08:27,R_22m0BYEXkPG4TqJ,,,,,42.129302978515625,-72.752197265625,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq448_7atr6XYA**,,,Massachusetts,Hampden County
2021-11-24 10:08:37,2021-11-24 10:08:47,IP Address,68.47.92.113,100,9,True,2021-11-24 10:08:47,R_1OuDj9HpxXuWpLP,,,,,45.0800018310546875,-93.02269744873046875,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq60ANBTTaqb4g**,,,Minnesota,Ramsey County
2021-11-24 10:08:42,2021-11-24 10:09:10,IP Address,47.201.41.189,100,28,True,2021-11-24 10:09:11,R_2XczSlbDCKWOXOW,,,,,27.1808013916015625,-82.48220062255859375,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6_u_Oxlg72wA**,,,Florida,Sarasota County
2021-11-24 10:10:30,2021-11-24 10:10:43,IP Address,71.223.28.186,100,13,True,2021-11-24 10:10:43,R_1QGxZP7H9BxMiKQ,,,,,33.5037994384765625,-112.025299072265625,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq7De_zS74ZoqA**,,,Arizona,Maricopa County
2021-11-24 10:11:41,2021-11-24 10:12:10,IP Address,107.77.203.132,100,29,True,2021-11-24 10:12:10,R_3ME6D8hQImNd1bl,,,,,39.2908935546875,-76.60959625244140625,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq47gxw6DQOCeA**,,,Maryland,City of Baltimore
2021-11-24 10:12:23,2021-11-24 10:12:32,IP Address,72.95.146.108,100,8,True,2021-11-24 10:12:32,R_6tfXtiYPPHebcEF,,,,,40.4055938720703125,-80.185302734375,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq61JWB-nod7Mg**,,,Pennsylvania,Allegheny County
2021-11-24 10:12:32,2021-11-24 10:12:48,IP Address,173.184.71.121,100,15,True,2021-11-24 10:12:48,R_3HpOZGgaftYNdF7,,,,,34.17889404296875,-83.6593017578125,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6AdZsDPddVGg**,,,Georgia,Jackson County
2021-11-24 10:12:51,2021-11-24 10:12:59,IP Address,70.125.128.91,100,8,True,2021-11-24 10:13:00,R_AiaO5ipIwFkZFn3,,,,,29.5531005859375,-98.35980224609375,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6EaT08Bxaw7Q**,,,Texas,Bexar County
2021-11-24 10:13:09,2021-11-24 10:13:18,IP Address,73.207.24.130,100,8,True,2021-11-24 10:13:18,R_s7lLfdO9Jn2pJex,,,,,33.7227935791015625,-83.99759674072265625,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq7QaPE7TqPZVQ**,,,Georgia,Rockdale County
2021-11-24 10:13:09,2021-11-24 10:13:22,IP Address,172.58.129.193,100,13,True,2021-11-24 10:13:23,R_3Pu8IwmohUGbkt6,,,,,25.95849609375,-80.13809967041015625,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq7Oec33junmCQ**,,,Florida,Miami-Dade County
2021-11-24 10:13:08,2021-11-24 10:13:39,IP Address,216.246.150.26,100,30,True,2021-11-24 10:13:39,R_1k0I2Q6GMHBRLkF,,,,,43.4279937744140625,-70.7610015869140625,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq4KLJF6Vmt62g**,,,Maine,York County
2021-11-24 10:13:50,2021-11-24 10:14:17,IP Address,47.13.112.142,100,27,True,2021-11-24 10:14:18,R_3kpsXbNZQmj4q67,,,,,36.3031005859375,-88.31259918212890625,anonymous,EN,,60+,Caucasian,,Yes,,,,,,,,,1q6tBuaQxq5gR2aQ0s8aZQ**,,,Tennessee,Henry County
2021-11-24 10:14:11,2021-11-24 10:14:24,IP Address,107.77.237.68,100,13,True,2021-11-24 10:14:24,R_32Q25KlXY30U9Ua,,,,,33.748504638671875,-84.3871002197265625,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq4aJjDzssZeeA**,,,Georgia,Fulton County
2021-11-24 10:14:37,2021-11-24 10:14:49,IP Address,76.188.16.67,100,11,True,2021-11-24 10:14:49,R_3oBBVh7nG7Xj07j,,,,,40.766693115234375,-82.5355987548828125,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6e2syeuGPPiA**,,,Ohio,Richland County
2021-11-24 10:14:42,2021-11-24 10:14:51,IP Address,76.232.36.110,100,8,True,2021-11-24 10:14:51,R_1hEZgyoMS0v59ub,,,,,39.9530029296875,-83.07669830322265625,anonymous,EN,,18-25,Asian,Male,Yes,,,,,,,,,1q6tBuaQxq47texNZid6Aw**,,,Ohio,Franklin County
2021-11-24 10:15:30,2021-11-24 10:15:43,IP Address,71.169.151.222,100,13,True,2021-11-24 10:15:43,R_1IKSlZ3chccVg2C,,,,,42.885406494140625,-71.9467010498046875,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq7S3rRmW33TQQ**,,,New Hampshire,Hillsborough County
2021-11-24 10:15:30,2021-11-24 10:15:44,IP Address,173.24.116.221,100,13,True,2021-11-24 10:15:44,R_2b4OiG6iwF9EDQd,,,,,41.6941070556640625,-91.593902587890625,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq4TM4srZlVM_g**,,,Iowa,Johnson County
2021-11-24 10:15:29,2021-11-24 10:15:45,IP Address,67.186.171.76,100,15,True,2021-11-24 10:15:45,R_1OBQ1ghVXKacX1I,,,,,42.0522003173828125,-70.18329620361328125,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq7LgjVKTD3lAA**,,,Massachusetts,Barnstable County
2021-11-24 10:16:16,2021-11-24 10:16:27,IP Address,144.129.211.70,100,11,True,2021-11-24 10:16:27,R_3NQXYtNYc3ktue8,,,,,28.1389007568359375,-82.7498016357421875,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6Dil-IHOIhqw**,,,Florida,Pinellas County
2021-11-24 10:16:27,2021-11-24 10:16:37,IP Address,107.129.166.228,100,9,True,2021-11-24 10:16:38,R_VILpUk3Kqo9th05,,,,,37.7220001220703125,-122.16429901123046875,anonymous,EN,,40-60,Asian,Male,Yes,,,,,,,,,1q6tBuaQxq5HmWL_08ZVPQ**,,,California,Alameda County
2021-11-24 10:15:52,2021-11-24 10:16:48,IP Address,47.20.1.53,100,56,True,2021-11-24 10:16:48,R_272qPJyUnn3S3pg,,,,,40.994293212890625,-73.79740142822265625,anonymous,EN,,40-60,Hispanic or Latino,Male,No,Very Unlikely,I will not receive the vaccines due to religious belief.,No,No,Very Unlikely,No,Very Unlikely,Very Unlikely,1q6tBuaQxq6iZ-mF8F76NQ**,,,New York,Westchester County
2021-11-24 10:17:01,2021-11-24 10:17:14,IP Address,24.23.30.54,100,13,True,2021-11-24 10:17:14,R_24dwys91Enq2fLD,,,,,38.760894775390625,-121.2866973876953125,anonymous,EN,,25-40,Asian,Male,Yes,,,,,,,,,1q6tBuaQxq4ANPeVvNahEQ**,,,California,Placer County
2021-11-24 10:17:16,2021-11-24 10:17:27,IP Address,98.216.27.56,100,11,True,2021-11-24 10:17:28,R_uswpMzRA4ki1ACl,,,,,42.077392578125,-71.0446014404296875,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6IVwtxJNjtNw**,,,Massachusetts,Plymouth County
2021-11-24 10:17:41,2021-11-24 10:17:58,IP Address,76.187.249.119,100,16,True,2021-11-24 10:17:59,R_2b1KD081c0c9ZfR,,,,,26.2140045166015625,-98.32669830322265625,anonymous,EN,,40-60,Hispanic or Latino,Male,Yes,,,,,,,,,1q6tBuaQxq77PBANog1pzQ**,,,Texas,Hidalgo County
2021-11-24 10:17:44,2021-11-24 10:18:22,IP Address,47.229.151.125,100,37,True,2021-11-24 10:18:22,R_79USgEhOjxIsJtT,,,,,34.0233001708984375,-117.8511962890625,anonymous,EN,,40-60,Asian,Male,Yes,,,,,,,,,1q6tBuaQxq6PCQROiLpt8g**,,,California,Los Angeles County
2021-11-24 10:17:46,2021-11-24 10:18:42,IP Address,184.55.14.122,100,56,True,2021-11-24 10:18:42,R_2bK4vg1NQcogfij,,,,,43.753692626953125,-87.97570037841796875,anonymous,EN,,60+,Caucasian,Male,No,Very Unlikely,I don't trust in the way the current vaccines were developed.,No,No,Very Unlikely,No,Very Unlikely,Very Unlikely,1q6tBuaQxq5JSUaYf9gBUg**,,,Wisconsin,Sheboygan County
2021-11-24 10:17:43,2021-11-24 10:19:01,IP Address,172.56.31.210,100,78,True,2021-11-24 10:19:02,R_2t39cixQnDD0RDt,,,,,34.236297607421875,-118.47979736328125,anonymous,EN,,40-60,African,Male,No,Very Unlikely,I don’t think the current vaccines are safe.,No,No,Very Unlikely,No,Somewhat Unlikely,Somewhat Unlikely,1q6tBuaQxq5dc51nRH0sCg**,,,California,Los Angeles County
2021-11-24 10:20:11,2021-11-24 10:20:21,IP Address,70.139.49.25,100,9,True,2021-11-24 10:20:21,R_2Bxji7bTEaS1djj,,,,,29.5980987548828125,-95.114501953125,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq5L_tHENG4oSA**,,,Texas,Harris County
2021-11-24 10:22:53,2021-11-24 10:23:16,IP Address,68.105.79.235,100,22,True,2021-11-24 10:23:16,R_6zKFM43TXp7J1Ch,,,,,32.791595458984375,-116.97100067138671875,anonymous,EN,,60+,Asian,Male,Yes,,,,,,,,,1q6tBuaQxq7ytDYl15Wg8A**,,,California,San Diego County
2021-11-24 10:23:18,2021-11-24 10:23:38,IP Address,107.77.194.227,100,19,True,2021-11-24 10:23:38,R_1rOhw67JxXt9qOd,,,,,42.4651947021484375,-83.37129974365234375,anonymous,EN,,40-60,Mixed Race,Male,Yes,,,,,,,,,1q6tBuaQxq6AJHgLetNbjA**,,,Michigan,Oakland County
2021-11-24 10:23:46,2021-11-24 10:24:28,IP Address,174.211.99.79,100,41,True,2021-11-24 10:24:28,R_2t4P66WMAmv7gMl,,,,,27.94549560546875,-82.45980072021484375,anonymous,EN,,60+,Caucasian,,No,Very Unlikely,I am unwilling to get a COVID vaccine.,No,No,Very Unlikely,No,Very Unlikely,Very Unlikely,1q6tBuaQxq7FixC8HZ9BVA**,,,Florida,Hillsborough County
2021-11-24 10:24:27,2021-11-24 10:24:40,IP Address,65.34.253.185,100,13,True,2021-11-24 10:24:41,R_V4OBymPlRjUxHZD,,,,,26.3441009521484375,-80.0839996337890625,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq5aTxCRLXsPkQ**,,,Florida,Palm Beach County
2021-11-24 10:24:14,2021-11-24 10:24:46,IP Address,67.242.17.15,100,31,True,2021-11-24 10:24:46,R_3ptiu6E8OWthfGK,,,,,42.9907989501953125,-75.96199798583984375,anonymous,EN,,40-60,Caucasian,Male,No,Very Unlikely,I am unwilling to get a COVID vaccine.,No,No,Very Unlikely,No,Very Unlikely,Very Unlikely,1q6tBuaQxq4noNl3Xh2Q1w**,,,New York,Onondaga County
2021-11-24 10:24:27,2021-11-24 10:24:51,IP Address,209.23.204.50,100,23,True,2021-11-24 10:24:52,R_3j7NpiRA0rRWcH9,,,,,42.3025970458984375,-71.43060302734375,anonymous,EN,,40-60,Caucasian,Male,No,Unsure,I don’t think the current vaccines are safe.,Maybe,No,Unsure,No,Unsure,Unsure,1q6tBuaQxq6o4P4KVwkeCw**,,,Massachusetts,Middlesex County
2021-11-24 10:24:02,2021-11-24 10:25:31,IP Address,71.60.88.4,100,89,True,2021-11-24 10:25:31,R_21GwFx6q7YWMHUM,,,,,40.4241943359375,-79.76580047607421875,anonymous,EN,,60+,Caucasian,Male,No,Very Unlikely,I don’t think the current vaccines are safe.,No,No,Very Unlikely,No,Very Unlikely,Very Unlikely,1q6tBuaQxq7RFWHzjfX8zg**,,,Pennsylvania,Allegheny County
2021-11-24 10:25:38,2021-11-24 10:25:54,IP Address,73.46.67.98,100,15,True,2021-11-24 10:25:54,R_2zwM8jm7g2BcfHL,,,,,26.5225982666015625,-80.05999755859375,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq4GHRU--jecLQ**,,,Florida,Palm Beach County
2021-11-24 10:25:53,2021-11-24 10:26:09,IP Address,174.199.228.135,100,16,True,2021-11-24 10:26:10,R_3FWDJW7ywXOioqF,,,,,33.4994964599609375,-86.72679901123046875,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq4cjrxOoNz_Ow**,,,Alabama,Jefferson County
2021-11-24 10:26:24,2021-11-24 10:26:36,IP Address,68.104.209.2,100,12,True,2021-11-24 10:26:36,R_0qCiEo3fFeIlVyV,,,,,32.2505950927734375,-110.884002685546875,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq63AtP6ulukmw**,,,Arizona,Pima County
2021-11-24 10:26:23,2021-11-24 10:26:38,IP Address,107.117.200.91,100,15,True,2021-11-24 10:26:39,R_2VR8YmYYKCq32Ee,,,,,39.2908935546875,-76.60959625244140625,anonymous,EN,,60+,Asian,Male,Yes,,,,,,,,,1q6tBuaQxq4-BLLiLvXwUA**,,,Maryland,City of Baltimore
2021-11-24 10:26:16,2021-11-24 10:26:40,IP Address,98.37.9.116,100,23,True,2021-11-24 10:26:40,R_XGNXTg3ywIHeHJv,,,,,37.75579833984375,-121.95269775390625,anonymous,EN,,40-60,Asian,Male,Yes,,,,,,,,,1q6tBuaQxq7e_IbMuvBkcA**,,,California,Contra Costa County
2021-11-24 10:24:06,2021-11-24 10:26:47,IP Address,172.58.142.212,100,161,True,2021-11-24 10:26:47,R_3gXhSnIqNWLxpBe,,,,,41.87640380859375,-87.6132965087890625,anonymous,EN,,40-60,Caucasian,Male,No,Somewhat Likely,I don’t think the current vaccines are safe.,Maybe,Yes,Somewhat Likely,Yes,Somewhat Likely,Somewhat Likely,1q6tBuaQxq5Lwh_-LKkt6g**,,,Illinois,Cook County
2021-11-24 10:27:10,2021-11-24 10:27:24,IP Address,23.119.249.47,100,13,True,2021-11-24 10:27:24,R_1fa7m7nZeMA07De,,,,,37.0460968017578125,-100.93090057373046875,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq4O6JfBpW9FCw**,,,Kansas,Seward County
2021-11-24 10:27:35,2021-11-24 10:27:50,IP Address,174.207.132.81,100,15,True,2021-11-24 10:27:50,R_3Jhpvk2O63jZOWR,,,,,39.2606964111328125,-84.411102294921875,anonymous,EN,,18-25,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq7VKb8ApXkKyA**,,,Ohio,Hamilton County
2021-11-24 10:27:01,2021-11-24 10:27:55,IP Address,174.199.233.50,100,53,True,2021-11-24 10:27:55,R_sBcVPHj9EEslbrz,,,,,33.3791961669921875,-86.6968994140625,anonymous,EN,,40-60,Caucasian,Male,No,Very Unlikely,I am unwilling to get a COVID vaccine.,No,No,Very Unlikely,No,Very Unlikely,Very Unlikely,1q6tBuaQxq6T5yNMeH_bsw**,,,Alabama,Shelby County
2021-11-24 10:27:58,2021-11-24 10:28:14,IP Address,173.81.103.138,100,15,True,2021-11-24 10:28:14,R_2aqtApEJyzh4ET8,,,,,38.3668975830078125,-81.73979949951171875,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq4_BHjIP6kVeg**,,,West Virginia,Kanawha County
2021-11-24 10:28:13,2021-11-24 10:28:24,IP Address,174.71.27.46,100,11,True,2021-11-24 10:28:25,R_pDzmgt77xlvrx2V,,,,,41.261505126953125,-95.8303985595703125,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6AoJkR0vg8hw**,,,Iowa,Pottawattamie County
2021-11-24 10:27:56,2021-11-24 10:28:29,IP Address,107.77.199.8,100,32,True,2021-11-24 10:28:30,R_1LjTEEPJhpeTN5H,,,,,32.779693603515625,-96.8022003173828125,anonymous,EN,,18-25,Caucasian,Male,No,Very Likely,I just haven’t got around to it.,Yes,Yes,Somewhat Likely,Yes,Very Likely,Somewhat Likely,1q6tBuaQxq7Pf2nB_5nlsw**,,,Texas,Dallas County
2021-11-24 10:27:50,2021-11-24 10:28:34,IP Address,172.58.168.100,100,44,True,2021-11-24 10:28:35,R_3PFxnWtfHCyLyg2,,,,,28.6343994140625,-81.622100830078125,anonymous,EN,,40-60,Asian,Male,No,Very Unlikely,I am unwilling to get a COVID vaccine.,No,No,Very Unlikely,No,Very Unlikely,Very Unlikely,1q6tBuaQxq7Gguetsdr31Q**,,,Florida,Lake County
2021-11-24 10:28:24,2021-11-24 10:28:42,IP Address,24.230.182.112,100,17,True,2021-11-24 10:28:42,R_1mCbnvpWkvMuwCW,,,,,43.476593017578125,-96.7052001953125,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq7Trm1DVtZilA**,,,South Dakota,Lincoln County
2021-11-24 10:26:54,2021-11-24 10:28:42,IP Address,47.202.107.201,100,108,True,2021-11-24 10:28:42,R_yUccVwBHcrrcuY1,,,,,28.2987060546875,-82.6902008056640625,anonymous,EN,,40-60,Caucasian,Male,No,Very Unlikely,I already have natural immunity from previous infection.,No,No,Somewhat Unlikely,Yes,Unsure,Unsure,1q6tBuaQxq4_hSabjFDdCg**,,,Florida,Pasco County
2021-11-24 10:27:23,2021-11-24 10:28:51,IP Address,66.117.236.162,100,87,True,2021-11-24 10:28:51,R_02LoceGZy9KT2Xn,,,,,38.992401123046875,-84.64620208740234375,anonymous,EN,,40-60,Caucasian,Male,No,Very Unlikely,"I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.",No,No,Somewhat Unlikely,No,Somewhat Unlikely,Very Unlikely,1q6tBuaQxq6w8X9dt1XBaw**,,,Kentucky,Boone County
2021-11-24 10:27:41,2021-11-24 10:29:01,IP Address,107.77.249.55,100,79,True,2021-11-24 10:29:01,R_QodxlL62PEOB6vv,,,,,33.748504638671875,-84.3871002197265625,anonymous,EN,,40-60,Caucasian,Male,No,Unsure,I don't trust in the way the current vaccines were developed.,Maybe,Yes,Somewhat Likely,Yes,Somewhat Likely,Somewhat Likely,1q6tBuaQxq7MbQQNBpjzTA**,,,Georgia,Fulton County
2021-11-24 10:28:52,2021-11-24 10:29:06,IP Address,96.36.37.214,100,14,True,2021-11-24 10:29:06,R_Q3TDdnYikIRL3Bn,,,,,42.8123016357421875,-86.14209747314453125,anonymous,EN,,60+,Caucasian,Female,Yes,,,,,,,,,1q6tBuaQxq5IuNL3d7lC4A**,,,Michigan,Ottawa County
2021-11-24 10:28:47,2021-11-24 10:29:14,IP Address,68.205.62.17,100,27,True,2021-11-24 10:29:14,R_Zwp7dG9RUB4p10l,,,,,28.622100830078125,-81.36550140380859375,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq4r01NkA4DpKw**,,,Florida,Orange County
2021-11-24 10:29:11,2021-11-24 10:29:22,IP Address,73.25.50.127,100,10,True,2021-11-24 10:29:22,R_wStqu1BEviQYaTn,,,,,45.3101959228515625,-122.9669952392578125,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq61fGtOchltOQ**,,,Oregon,Yamhill County
2021-11-24 10:28:01,2021-11-24 10:29:22,IP Address,76.181.90.242,100,81,True,2021-11-24 10:29:23,R_2WDd4toGbjdyyde,,,,,41.3498992919921875,-83.11309814453125,anonymous,EN,,40-60,Don't wish to say.,Male,No,Very Unlikely,Other,No,Yes,Somewhat Likely,Yes,Somewhat Likely,Somewhat Likely,1q6tBuaQxq4_bqxKh1JroA**,,,Ohio,Sandusky County
2021-11-24 10:28:01,2021-11-24 10:29:23,IP Address,107.77.209.40,100,82,True,2021-11-24 10:29:23,R_3k01GfiQ1xn2I5b,,,,,41.87640380859375,-87.6132965087890625,anonymous,EN,,40-60,Caucasian,Male,No,Unsure,"I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.",No,No,Unsure,Yes,Unsure,Unsure,1q6tBuaQxq5hc3iIbn4UIg**,,,Illinois,Cook County
2021-11-24 10:29:21,2021-11-24 10:29:34,IP Address,172.58.141.88,100,13,True,2021-11-24 10:29:35,R_puYnDvktx6gGWVb,,,,,41.8040008544921875,-87.707000732421875,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq7PGs08iZBUiQ**,,,Illinois,Cook County
2021-11-24 10:29:22,2021-11-24 10:29:40,IP Address,107.242.117.5,100,18,True,2021-11-24 10:29:41,R_tM8mp6ZP6eurunv,,,,,40.7064056396484375,-73.94730377197265625,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6RBERS3xh4dg**,,,New York,Queens County
2021-11-24 10:29:31,2021-11-24 10:29:45,IP Address,73.63.32.64,100,14,True,2021-11-24 10:29:45,R_1NlSCjHz9MWaVtZ,,,,,40.5084075927734375,-111.88379669189453125,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq4s_2j2gyuJ2g**,,,Utah,Salt Lake County
2021-11-24 10:30:08,2021-11-24 10:30:21,IP Address,99.129.89.166,100,13,True,2021-11-24 10:30:22,R_1Edk37elHFeDwfI,,,,,42.6678009033203125,-83.2917022705078125,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6o6FqaF9ZHQw**,,,Michigan,Oakland County
2021-11-24 10:30:23,2021-11-24 10:30:33,IP Address,98.250.96.119,100,9,True,2021-11-24 10:30:33,R_3kLeuGu3WUjY5lo,,,,,42.67340087890625,-82.77359771728515625,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6bLHMWf1moFA**,,,Michigan,Macomb County
2021-11-24 10:30:10,2021-11-24 10:31:00,IP Address,73.154.133.83,100,50,True,2021-11-24 10:31:00,R_sBcU0W5GUrmE3nj,,,,,40.432403564453125,-79.9246978759765625,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq743FUcfc_jVw**,,,Pennsylvania,Allegheny County
2021-11-24 10:30:55,2021-11-24 10:31:10,IP Address,173.175.115.235,100,14,True,2021-11-24 10:31:10,R_1MTpATkAA8olCZX,,,,,29.4873046875,-98.4532012939453125,anonymous,EN,,60+,Caucasian,,Yes,,,,,,,,,1q6tBuaQxq48Vdlp2Ek1wQ**,,,Texas,Bexar County
2021-11-24 10:31:43,2021-11-24 10:31:53,IP Address,50.29.144.20,100,10,True,2021-11-24 10:31:53,R_1my1JFmoAewv0dI,,,,,41.184906005859375,-75.3860015869140625,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6E11qyvAO-7Q**,,,Pennsylvania,Monroe County
2021-11-24 10:31:44,2021-11-24 10:31:56,IP Address,135.26.193.161,100,11,True,2021-11-24 10:31:56,R_3J47KouRnYvxlkg,,,,,39.4116058349609375,-89.4557037353515625,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6-9OUdM68Blw**,,,Illinois,Christian County
2021-11-24 10:31:37,2021-11-24 10:32:13,IP Address,68.189.54.46,100,35,True,2021-11-24 10:32:13,R_D6jvWi7MOpSnVmN,,,,,40.5482025146484375,-122.336700439453125,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq6G1pKVNcmfkw**,,,California,Shasta County
2021-11-24 10:31:59,2021-11-24 10:32:14,IP Address,108.17.12.241,100,14,True,2021-11-24 10:32:14,R_9of7qMdt7bTiN7X,,,,,42.9766998291015625,-78.7958984375,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq5YyNwmCUixiw**,,,New York,Erie County
2021-11-24 10:32:05,2021-11-24 10:32:19,IP Address,172.58.201.129,100,14,True,2021-11-24 10:32:20,R_qF0ae1yW47BMKIx,,,,,41.451995849609375,-81.61460113525390625,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,1q6tBuaQxq7tVVrtzdQ2rQ**,,,Ohio,Cuyahoga County
2021-11-24 10:30:14,2021-11-24 10:32:30,IP Address,172.58.169.126,100,135,True,2021-11-24 10:32:30,R_3NVWFpC5j52ktoC,,,,,27.93499755859375,-82.377197265625,anonymous,EN,,25-40,African,Male,No,Unsure,"I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.",No,Yes,Unsure,No,Somewhat Unlikely,Somewhat Unlikely,1q6tBuaQxq5p5f4hRKNVdQ**,,,Florida,Hillsborough County
2021-11-24 10:32:25,2021-11-24 10:32:57,IP Address,172.58.191.184,100,32,True,2021-11-24 10:32:58,R_3GptrHJX5O9QURp,,,,,38.95379638671875,-76.8946990966796875,anonymous,EN,,40-60,Hispanic or Latino,Male,Yes,,,,,,,,,1q6tBuaQxq4ktSq6HSkvhg**,,,Maryland,Prince George's County
